ERROR_X, Y:38 , 22
ERROR_X, Y:30 , 12
ERROR_X, Y:7 , 8
ERROR_X, Y:8 , 7
ERROR_X, Y:6 , 5
ERROR_X, Y:4 , 3
ERROR_X, Y:3 , 1
ERROR_X, Y:2 , 0
ERROR_X, Y:1 , 1
ERROR_X, Y:0 , 2
ERROR_X, Y:0 , 2
ERROR_X, Y:0 , 2
ERROR_X, Y:1 , 2
ERROR_X, Y:1 , 2
ERROR_X, Y:1 , 2
ERROR_X, Y:1 , 2
ERROR_X, Y:1 , 2
ERROR_X, Y:1 , 2
ERROR_X, Y:1 , 2
ERROR_X, Y:2 , 2
ERROR_X, Y:2 , 2
ERROR_X, Y:2 , 2
ERROR_X, Y:2 , 2
ERROR_X, Y:2 , 2
ERROR_X, Y:2 , 2
ERROR_X, Y:2 , 2
ERROR_X, Y:2 , 2
ERROR_X, Y:2 , 2
ERROR_X, Y:2 , 2
ERROR_X, Y:2 , 2
ERROR_X, Y:2 , 2
ERROR_X, Y:2 , 2
ERROR_X, Y:2 , 2
ERROR_X, Y:2 , 2
ERROR_X, Y:2 , 2
ERROR_X, Y:2 , 2
ERROR_X, Y:2 , 2
ERROR_X, Y:2 , 2
ERROR_X, Y:2 , 2
ERROR_X, Y:2 , 2
ERROR_X, Y:2 , 2
ERROR_X, Y:2 , 2
ERROR_X, Y:2 , 2
ERROR_X, Y:2 , 2
ERROR_X, Y:7 , 14
ERROR_X, Y:5 , 12
ERROR_X, Y:1 , 5
ERROR_X, Y:1 , 4
ERROR_X, Y:0 , 3
ERROR_X, Y:1 , 2
ERROR_X, Y:1 , 2
ERROR_X, Y:1 , 2
ERROR_X, Y:2 , 2
ERROR_X, Y:2 , 2
ERROR_X, Y:2 , 2
ERROR_X, Y:2 , 2
ERROR_X, Y:2 , 2
ERROR_X, Y:3 , 2
ERROR_X, Y:3 , 2
ERROR_X, Y:3 , 2
ERROR_X, Y:3 , 2
ERROR_X, Y:3 , 2
ERROR_X, Y:3 , 2
ERROR_X, Y:3 , 2
ERROR_X, Y:3 , 2
ERROR_X, Y:3 , 2
ERROR_X, Y:3 , 2
ERROR_X, Y:3 , 2
ERROR_X, Y:3 , 2
ERROR_X, Y:3 , 2
ERROR_X, Y:3 , 2
ERROR_X, Y:3 , 2
ERROR_X, Y:3 , 2
ERROR_X, Y:3 , 2
ERROR_X, Y:3 , 2
ERROR_X, Y:3 , 2
ERROR_X, Y:3 , 2
ERROR_X, Y:3 , 2
ERROR_X, Y:3 , 2
ERROR_X, Y:3 , 2
ERROR_X, Y:3 , 2
ERROR_X, Y:3 , 2
ERROR_X, Y:42 , 37
ERROR_X, Y:20 , 19
ERROR_X, Y:9 , 10
ERROR_X, Y:9 , 9
ERROR_X, Y:7 , 7
ERROR_X, Y:5 , 6
ERROR_X, Y:3 , 3
ERROR_X, Y:3 , 1
ERROR_X, Y:2 , 2
ERROR_X, Y:2 , 3
ERROR_X, Y:2 , 4
ERROR_X, Y:2 , 4
ERROR_X, Y:2 , 4
ERROR_X, Y:2 , 4
ERROR_X, Y:2 , 4
ERROR_X, Y:1 , 4
ERROR_X, Y:1 , 4
ERROR_X, Y:1 , 4
ERROR_X, Y:1 , 4
ERROR_X, Y:1 , 4
ERROR_X, Y:1 , 4
ERROR_X, Y:1 , 4
ERROR_X, Y:1 , 4
